,chip_id,location,datetime,cloudpath,B02_path,B03_path,B04_path,B08_path,label_path,fold
112,agyv,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/agyv,/data/train_features/agyv/B02.tif,/data/train_features/agyv/B03.tif,/data/train_features/agyv/B04.tif,/data/train_features/agyv/B08.tif,/data/train_labels/agyv.tif,2
113,agzd,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/agzd,/data/train_features/agzd/B02.tif,/data/train_features/agzd/B03.tif,/data/train_features/agzd/B04.tif,/data/train_features/agzd/B08.tif,/data/train_labels/agzd.tif,2
114,ahbo,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahbo,/data/train_features/ahbo/B02.tif,/data/train_features/ahbo/B03.tif,/data/train_features/ahbo/B04.tif,/data/train_features/ahbo/B08.tif,/data/train_labels/ahbo.tif,2
115,ahcc,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahcc,/data/train_features/ahcc/B02.tif,/data/train_features/ahcc/B03.tif,/data/train_features/ahcc/B04.tif,/data/train_features/ahcc/B08.tif,/data/train_labels/ahcc.tif,2
116,ahct,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahct,/data/train_features/ahct/B02.tif,/data/train_features/ahct/B03.tif,/data/train_features/ahct/B04.tif,/data/train_features/ahct/B08.tif,/data/train_labels/ahct.tif,2
117,ahdh,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahdh,/data/train_features/ahdh/B02.tif,/data/train_features/ahdh/B03.tif,/data/train_features/ahdh/B04.tif,/data/train_features/ahdh/B08.tif,/data/train_labels/ahdh.tif,2
118,ahdj,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahdj,/data/train_features/ahdj/B02.tif,/data/train_features/ahdj/B03.tif,/data/train_features/ahdj/B04.tif,/data/train_features/ahdj/B08.tif,/data/train_labels/ahdj.tif,2
119,aheo,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aheo,/data/train_features/aheo/B02.tif,/data/train_features/aheo/B03.tif,/data/train_features/aheo/B04.tif,/data/train_features/aheo/B08.tif,/data/train_labels/aheo.tif,2
120,ahfi,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahfi,/data/train_features/ahfi/B02.tif,/data/train_features/ahfi/B03.tif,/data/train_features/ahfi/B04.tif,/data/train_features/ahfi/B08.tif,/data/pseudo_labels/ahfi.tif,2
121,ahgf,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahgf,/data/train_features/ahgf/B02.tif,/data/train_features/ahgf/B03.tif,/data/train_features/ahgf/B04.tif,/data/train_features/ahgf/B08.tif,/data/train_labels/ahgf.tif,2
122,ahhr,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahhr,/data/train_features/ahhr/B02.tif,/data/train_features/ahhr/B03.tif,/data/train_features/ahhr/B04.tif,/data/train_features/ahhr/B08.tif,/data/train_labels/ahhr.tif,2
123,ahjy,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahjy,/data/train_features/ahjy/B02.tif,/data/train_features/ahjy/B03.tif,/data/train_features/ahjy/B04.tif,/data/train_features/ahjy/B08.tif,/data/train_labels/ahjy.tif,2
124,ahjz,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahjz,/data/train_features/ahjz/B02.tif,/data/train_features/ahjz/B03.tif,/data/train_features/ahjz/B04.tif,/data/train_features/ahjz/B08.tif,/data/pseudo_labels/ahjz.tif,2
125,ahlr,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahlr,/data/train_features/ahlr/B02.tif,/data/train_features/ahlr/B03.tif,/data/train_features/ahlr/B04.tif,/data/train_features/ahlr/B08.tif,/data/train_labels/ahlr.tif,2
126,ahlx,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahlx,/data/train_features/ahlx/B02.tif,/data/train_features/ahlx/B03.tif,/data/train_features/ahlx/B04.tif,/data/train_features/ahlx/B08.tif,/data/train_labels/ahlx.tif,2
127,ahly,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahly,/data/train_features/ahly/B02.tif,/data/train_features/ahly/B03.tif,/data/train_features/ahly/B04.tif,/data/train_features/ahly/B08.tif,/data/train_labels/ahly.tif,2
128,ahng,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahng,/data/train_features/ahng/B02.tif,/data/train_features/ahng/B03.tif,/data/train_features/ahng/B04.tif,/data/train_features/ahng/B08.tif,/data/train_labels/ahng.tif,2
129,ahnj,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahnj,/data/train_features/ahnj/B02.tif,/data/train_features/ahnj/B03.tif,/data/train_features/ahnj/B04.tif,/data/train_features/ahnj/B08.tif,/data/train_labels/ahnj.tif,2
130,ahnu,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahnu,/data/train_features/ahnu/B02.tif,/data/train_features/ahnu/B03.tif,/data/train_features/ahnu/B04.tif,/data/train_features/ahnu/B08.tif,/data/train_labels/ahnu.tif,2
131,ahoo,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahoo,/data/train_features/ahoo/B02.tif,/data/train_features/ahoo/B03.tif,/data/train_features/ahoo/B04.tif,/data/train_features/ahoo/B08.tif,/data/train_labels/ahoo.tif,2
132,ahoq,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahoq,/data/train_features/ahoq/B02.tif,/data/train_features/ahoq/B03.tif,/data/train_features/ahoq/B04.tif,/data/train_features/ahoq/B08.tif,/data/train_labels/ahoq.tif,2
133,ahoz,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahoz,/data/train_features/ahoz/B02.tif,/data/train_features/ahoz/B03.tif,/data/train_features/ahoz/B04.tif,/data/train_features/ahoz/B08.tif,/data/train_labels/ahoz.tif,2
134,ahqo,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahqo,/data/train_features/ahqo/B02.tif,/data/train_features/ahqo/B03.tif,/data/train_features/ahqo/B04.tif,/data/train_features/ahqo/B08.tif,/data/train_labels/ahqo.tif,2
135,ahtj,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahtj,/data/train_features/ahtj/B02.tif,/data/train_features/ahtj/B03.tif,/data/train_features/ahtj/B04.tif,/data/train_features/ahtj/B08.tif,/data/train_labels/ahtj.tif,2
136,ahtl,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahtl,/data/train_features/ahtl/B02.tif,/data/train_features/ahtl/B03.tif,/data/train_features/ahtl/B04.tif,/data/train_features/ahtl/B08.tif,/data/train_labels/ahtl.tif,2
137,ahvu,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahvu,/data/train_features/ahvu/B02.tif,/data/train_features/ahvu/B03.tif,/data/train_features/ahvu/B04.tif,/data/train_features/ahvu/B08.tif,/data/train_labels/ahvu.tif,2
138,ahvx,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahvx,/data/train_features/ahvx/B02.tif,/data/train_features/ahvx/B03.tif,/data/train_features/ahvx/B04.tif,/data/train_features/ahvx/B08.tif,/data/pseudo_labels/ahvx.tif,2
139,ahwn,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahwn,/data/train_features/ahwn/B02.tif,/data/train_features/ahwn/B03.tif,/data/train_features/ahwn/B04.tif,/data/train_features/ahwn/B08.tif,/data/train_labels/ahwn.tif,2
140,ahwr,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahwr,/data/train_features/ahwr/B02.tif,/data/train_features/ahwr/B03.tif,/data/train_features/ahwr/B04.tif,/data/train_features/ahwr/B08.tif,/data/train_labels/ahwr.tif,2
141,ahxd,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahxd,/data/train_features/ahxd/B02.tif,/data/train_features/ahxd/B03.tif,/data/train_features/ahxd/B04.tif,/data/train_features/ahxd/B08.tif,/data/train_labels/ahxd.tif,2
142,ahxr,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahxr,/data/train_features/ahxr/B02.tif,/data/train_features/ahxr/B03.tif,/data/train_features/ahxr/B04.tif,/data/train_features/ahxr/B08.tif,/data/train_labels/ahxr.tif,2
143,ahyt,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahyt,/data/train_features/ahyt/B02.tif,/data/train_features/ahyt/B03.tif,/data/train_features/ahyt/B04.tif,/data/train_features/ahyt/B08.tif,/data/train_labels/ahyt.tif,2
144,ahzc,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ahzc,/data/train_features/ahzc/B02.tif,/data/train_features/ahzc/B03.tif,/data/train_features/ahzc/B04.tif,/data/train_features/ahzc/B08.tif,/data/train_labels/ahzc.tif,2
145,aiap,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aiap,/data/train_features/aiap/B02.tif,/data/train_features/aiap/B03.tif,/data/train_features/aiap/B04.tif,/data/train_features/aiap/B08.tif,/data/train_labels/aiap.tif,2
146,aiat,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aiat,/data/train_features/aiat/B02.tif,/data/train_features/aiat/B03.tif,/data/train_features/aiat/B04.tif,/data/train_features/aiat/B08.tif,/data/train_labels/aiat.tif,2
147,aiau,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aiau,/data/train_features/aiau/B02.tif,/data/train_features/aiau/B03.tif,/data/train_features/aiau/B04.tif,/data/train_features/aiau/B08.tif,/data/train_labels/aiau.tif,2
148,aicw,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aicw,/data/train_features/aicw/B02.tif,/data/train_features/aicw/B03.tif,/data/train_features/aicw/B04.tif,/data/train_features/aicw/B08.tif,/data/train_labels/aicw.tif,2
149,aidy,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aidy,/data/train_features/aidy/B02.tif,/data/train_features/aidy/B03.tif,/data/train_features/aidy/B04.tif,/data/train_features/aidy/B08.tif,/data/train_labels/aidy.tif,2
150,aiec,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aiec,/data/train_features/aiec/B02.tif,/data/train_features/aiec/B03.tif,/data/train_features/aiec/B04.tif,/data/train_features/aiec/B08.tif,/data/train_labels/aiec.tif,2
151,aied,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aied,/data/train_features/aied/B02.tif,/data/train_features/aied/B03.tif,/data/train_features/aied/B04.tif,/data/train_features/aied/B08.tif,/data/train_labels/aied.tif,2
152,aiei,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aiei,/data/train_features/aiei/B02.tif,/data/train_features/aiei/B03.tif,/data/train_features/aiei/B04.tif,/data/train_features/aiei/B08.tif,/data/train_labels/aiei.tif,2
153,aigv,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aigv,/data/train_features/aigv/B02.tif,/data/train_features/aigv/B03.tif,/data/train_features/aigv/B04.tif,/data/train_features/aigv/B08.tif,/data/train_labels/aigv.tif,2
154,aiht,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aiht,/data/train_features/aiht/B02.tif,/data/train_features/aiht/B03.tif,/data/train_features/aiht/B04.tif,/data/train_features/aiht/B08.tif,/data/train_labels/aiht.tif,2
155,aijh,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aijh,/data/train_features/aijh/B02.tif,/data/train_features/aijh/B03.tif,/data/train_features/aijh/B04.tif,/data/train_features/aijh/B08.tif,/data/train_labels/aijh.tif,2
156,aijz,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aijz,/data/train_features/aijz/B02.tif,/data/train_features/aijz/B03.tif,/data/train_features/aijz/B04.tif,/data/train_features/aijz/B08.tif,/data/train_labels/aijz.tif,2
157,aikb,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aikb,/data/train_features/aikb/B02.tif,/data/train_features/aikb/B03.tif,/data/train_features/aikb/B04.tif,/data/train_features/aikb/B08.tif,/data/train_labels/aikb.tif,2
158,aikp,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aikp,/data/train_features/aikp/B02.tif,/data/train_features/aikp/B03.tif,/data/train_features/aikp/B04.tif,/data/train_features/aikp/B08.tif,/data/train_labels/aikp.tif,2
159,aikv,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aikv,/data/train_features/aikv/B02.tif,/data/train_features/aikv/B03.tif,/data/train_features/aikv/B04.tif,/data/train_features/aikv/B08.tif,/data/train_labels/aikv.tif,2
160,ailj,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ailj,/data/train_features/ailj/B02.tif,/data/train_features/ailj/B03.tif,/data/train_features/ailj/B04.tif,/data/train_features/ailj/B08.tif,/data/train_labels/ailj.tif,2
161,aimq,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aimq,/data/train_features/aimq/B02.tif,/data/train_features/aimq/B03.tif,/data/train_features/aimq/B04.tif,/data/train_features/aimq/B08.tif,/data/train_labels/aimq.tif,2
162,aiob,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aiob,/data/train_features/aiob/B02.tif,/data/train_features/aiob/B03.tif,/data/train_features/aiob/B04.tif,/data/train_features/aiob/B08.tif,/data/pseudo_labels/aiob.tif,2
163,aiod,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aiod,/data/train_features/aiod/B02.tif,/data/train_features/aiod/B03.tif,/data/train_features/aiod/B04.tif,/data/train_features/aiod/B08.tif,/data/train_labels/aiod.tif,2
164,aiop,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aiop,/data/train_features/aiop/B02.tif,/data/train_features/aiop/B03.tif,/data/train_features/aiop/B04.tif,/data/train_features/aiop/B08.tif,/data/train_labels/aiop.tif,2
165,aiov,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aiov,/data/train_features/aiov/B02.tif,/data/train_features/aiov/B03.tif,/data/train_features/aiov/B04.tif,/data/train_features/aiov/B08.tif,/data/train_labels/aiov.tif,2
166,aipa,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aipa,/data/train_features/aipa/B02.tif,/data/train_features/aipa/B03.tif,/data/train_features/aipa/B04.tif,/data/train_features/aipa/B08.tif,/data/pseudo_labels/aipa.tif,2
167,aipn,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aipn,/data/train_features/aipn/B02.tif,/data/train_features/aipn/B03.tif,/data/train_features/aipn/B04.tif,/data/train_features/aipn/B08.tif,/data/train_labels/aipn.tif,2
168,aipr,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aipr,/data/train_features/aipr/B02.tif,/data/train_features/aipr/B03.tif,/data/train_features/aipr/B04.tif,/data/train_features/aipr/B08.tif,/data/train_labels/aipr.tif,2
169,aipz,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aipz,/data/train_features/aipz/B02.tif,/data/train_features/aipz/B03.tif,/data/train_features/aipz/B04.tif,/data/train_features/aipz/B08.tif,/data/pseudo_labels/aipz.tif,2
170,aiqe,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aiqe,/data/train_features/aiqe/B02.tif,/data/train_features/aiqe/B03.tif,/data/train_features/aiqe/B04.tif,/data/train_features/aiqe/B08.tif,/data/train_labels/aiqe.tif,2
171,aiqi,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aiqi,/data/train_features/aiqi/B02.tif,/data/train_features/aiqi/B03.tif,/data/train_features/aiqi/B04.tif,/data/train_features/aiqi/B08.tif,/data/train_labels/aiqi.tif,2
172,aisf,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aisf,/data/train_features/aisf/B02.tif,/data/train_features/aisf/B03.tif,/data/train_features/aisf/B04.tif,/data/train_features/aisf/B08.tif,/data/pseudo_labels/aisf.tif,2
173,aisz,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aisz,/data/train_features/aisz/B02.tif,/data/train_features/aisz/B03.tif,/data/train_features/aisz/B04.tif,/data/train_features/aisz/B08.tif,/data/train_labels/aisz.tif,2
174,aitm,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aitm,/data/train_features/aitm/B02.tif,/data/train_features/aitm/B03.tif,/data/train_features/aitm/B04.tif,/data/train_features/aitm/B08.tif,/data/train_labels/aitm.tif,2
175,aiuu,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aiuu,/data/train_features/aiuu/B02.tif,/data/train_features/aiuu/B03.tif,/data/train_features/aiuu/B04.tif,/data/train_features/aiuu/B08.tif,/data/train_labels/aiuu.tif,2
176,aivi,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aivi,/data/train_features/aivi/B02.tif,/data/train_features/aivi/B03.tif,/data/train_features/aivi/B04.tif,/data/train_features/aivi/B08.tif,/data/pseudo_labels/aivi.tif,2
177,aivl,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aivl,/data/train_features/aivl/B02.tif,/data/train_features/aivl/B03.tif,/data/train_features/aivl/B04.tif,/data/train_features/aivl/B08.tif,/data/pseudo_labels/aivl.tif,2
178,aiww,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aiww,/data/train_features/aiww/B02.tif,/data/train_features/aiww/B03.tif,/data/train_features/aiww/B04.tif,/data/train_features/aiww/B08.tif,/data/train_labels/aiww.tif,2
179,aixr,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aixr,/data/train_features/aixr/B02.tif,/data/train_features/aixr/B03.tif,/data/train_features/aixr/B04.tif,/data/train_features/aixr/B08.tif,/data/train_labels/aixr.tif,2
180,aixt,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aixt,/data/train_features/aixt/B02.tif,/data/train_features/aixt/B03.tif,/data/train_features/aixt/B04.tif,/data/train_features/aixt/B08.tif,/data/train_labels/aixt.tif,2
181,aiyo,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aiyo,/data/train_features/aiyo/B02.tif,/data/train_features/aiyo/B03.tif,/data/train_features/aiyo/B04.tif,/data/train_features/aiyo/B08.tif,/data/train_labels/aiyo.tif,2
182,aiyy,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aiyy,/data/train_features/aiyy/B02.tif,/data/train_features/aiyy/B03.tif,/data/train_features/aiyy/B04.tif,/data/train_features/aiyy/B08.tif,/data/train_labels/aiyy.tif,2
183,aizr,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/aizr,/data/train_features/aizr/B02.tif,/data/train_features/aizr/B03.tif,/data/train_features/aizr/B04.tif,/data/train_features/aizr/B08.tif,/data/train_labels/aizr.tif,2
184,ajbl,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ajbl,/data/train_features/ajbl/B02.tif,/data/train_features/ajbl/B03.tif,/data/train_features/ajbl/B04.tif,/data/train_features/ajbl/B08.tif,/data/train_labels/ajbl.tif,2
185,ajbm,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ajbm,/data/train_features/ajbm/B02.tif,/data/train_features/ajbm/B03.tif,/data/train_features/ajbm/B04.tif,/data/train_features/ajbm/B08.tif,/data/train_labels/ajbm.tif,2
186,ajbx,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ajbx,/data/train_features/ajbx/B02.tif,/data/train_features/ajbx/B03.tif,/data/train_features/ajbx/B04.tif,/data/train_features/ajbx/B08.tif,/data/train_labels/ajbx.tif,2
187,ajdv,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ajdv,/data/train_features/ajdv/B02.tif,/data/train_features/ajdv/B03.tif,/data/train_features/ajdv/B04.tif,/data/train_features/ajdv/B08.tif,/data/train_labels/ajdv.tif,2
188,ajea,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ajea,/data/train_features/ajea/B02.tif,/data/train_features/ajea/B03.tif,/data/train_features/ajea/B04.tif,/data/train_features/ajea/B08.tif,/data/train_labels/ajea.tif,2
189,ajfz,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ajfz,/data/train_features/ajfz/B02.tif,/data/train_features/ajfz/B03.tif,/data/train_features/ajfz/B04.tif,/data/train_features/ajfz/B08.tif,/data/train_labels/ajfz.tif,2
190,ajgg,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ajgg,/data/train_features/ajgg/B02.tif,/data/train_features/ajgg/B03.tif,/data/train_features/ajgg/B04.tif,/data/train_features/ajgg/B08.tif,/data/train_labels/ajgg.tif,2
191,ajgh,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ajgh,/data/train_features/ajgh/B02.tif,/data/train_features/ajgh/B03.tif,/data/train_features/ajgh/B04.tif,/data/train_features/ajgh/B08.tif,/data/train_labels/ajgh.tif,2
192,ajhk,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ajhk,/data/train_features/ajhk/B02.tif,/data/train_features/ajhk/B03.tif,/data/train_features/ajhk/B04.tif,/data/train_features/ajhk/B08.tif,/data/train_labels/ajhk.tif,2
193,ajjd,Chifunfu,2020-04-29T08:20:47Z,az://./train_features/ajjd,/data/train_features/ajjd/B02.tif,/data/train_features/ajjd/B03.tif,/data/train_features/ajjd/B04.tif,/data/train_features/ajjd/B08.tif,/data/train_labels/ajjd.tif,2
